Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
198,3.8823771727085115,3.88147948384285,0.0425125,0.04425
199,3.844015612602234,3.8425303220748903,0.0548625,0.05605
200,3.8496356761455535,3.8491354823112487,0.052825,0.05335
201,3.849474697113037,3.8485510110855103,0.0385375,0.04075
202,4.3041807389259334,4.315856754779816,0.033025,0.03365
203,3.871870713233948,3.8676988422870635,0.0324375,0.031
204,3.954239466190338,3.952534705400467,0.0331,0.0316
205,3.857535698413849,3.8557216227054596,0.0418875,0.04385
206,3.849357396364212,3.8493446528911592,0.0568375,0.058
207,3.9841579389572144,3.988341224193573,0.0429125,0.0446
208,3.9121024692058564,3.92917200922966,0.032975,0.031
209,3.9056962847709658,3.9080702662467957,0.031875,0.03105
210,3.9015969789028166,3.9100466310977935,0.0429625,0.04375
211,3.914613263607025,3.915024775266647,0.0428,0.0446
212,3.9565420734882353,3.946324384212494,0.053175,0.0528
213,3.8495698416233064,3.849540412425995,0.05745,0.0584
214,3.871428108215332,3.869912165403366,0.0565875,0.05775
215,3.848690589666367,3.8502442836761475,0.053625,0.05395
216,3.8771856939792633,3.8787498831748963,0.056525,0.0573
217,3.8391711735725402,3.8372077465057375,0.0534,0.05365
218,3.9198054420948027,3.908809870481491,0.0373125,0.03845
219,3.9307216274738312,3.924295258522034,0.054,0.05405
220,3.841356276273727,3.8389672577381133,0.056525,0.05765
221,3.8288831126689913,3.826935517787933,0.0532875,0.05375
222,3.9108037650585175,3.9079870104789736,0.0568625,0.05825
223,3.847862946987152,3.844918745756149,0.057425,0.05875
224,3.853524203300476,3.8531214118003847,0.0383875,0.0379
225,3.8509004271030425,3.850789964199066,0.0429625,0.0445
226,3.879934175014496,3.8799728453159332,0.042875,0.0453
227,3.8755661606788636,3.8856940090656282,0.0582625,0.05905
228,3.894941256046295,3.901887083053589,0.030625,0.029
229,3.9277048289775847,3.9428514420986174,0.038525,0.03745
230,4.022710599899292,4.035532140731812,0.038075,0.03785
231,3.890145275592804,3.890388882160187,0.039025,0.0385
232,4.004097890853882,4.010502231121063,0.0386125,0.03995
233,3.912888478040695,3.9200734436511993,0.0422375,0.0439
234,3.9286268389225008,3.9354611158370973,0.053925,0.05435
235,3.9439971005916594,3.9435685873031616,0.0533625,0.05405
236,3.9826487100124357,3.9901519417762756,0.0551375,0.0553
237,3.879375810623169,3.8820156931877134,0.041,0.0405
238,3.8960172617435456,3.903113865852356,0.0537,0.054
239,3.8744852912425993,3.8789214134216308,0.0534625,0.0535
240,3.994535814523697,3.998475843667984,0.0406375,0.03945
241,3.887697284221649,3.890528792142868,0.043075,0.0428
242,3.88259788274765,3.884696525335312,0.0395875,0.0392
243,3.930417711734772,3.9324327945709228,0.0394375,0.0392
