Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
425,5.3623573315143584,5.407935403585434,0.0515625,0.0535
426,3.87306680560112,3.877030041217804,0.0394625,0.0397
427,4.105665564537048,4.178542093038559,0.0397875,0.0404
428,4.044747065901756,4.038079458475113,0.0412125,0.03995
429,8.183014694452286,7.449727190732956,0.0426125,0.0417
430,3.917549949884415,3.882534313201904,0.044875,0.04545
431,4.380542909502983,4.208904094696045,0.037375,0.0375
432,4.041246209144592,3.9260820186138154,0.0397125,0.04045
433,12.224191608428955,12.456575393676758,0.0355875,0.0348
434,4.046812663078308,4.029036104679108,0.039725,0.0405
435,4.287172110080719,4.171499590873719,0.0426875,0.04175
436,5.947391933202743,5.78359513759613,0.0428125,0.0417
437,4.14879487991333,4.117329069375992,0.039575,0.03975
438,4.190566321015358,4.091522669792175,0.0401,0.03975
439,3.9285654258728027,3.908332552909851,0.0515625,0.0532
440,16.206027812957764,15.476387647390366,0.050125,0.0476
441,4.407106091380119,4.287906006574631,0.042825,0.0417
442,4.092535754442215,4.147636563777923,0.05165,0.05315
443,4.579994411468506,4.518596487045288,0.0509125,0.04925
444,4.76785493016243,4.628521234989166,0.0509,0.04895
445,6.078456606268883,5.567722400426865,0.045075,0.04525
446,4.247975962758065,4.286175687313079,0.05055,0.04875
447,10.304041791558266,10.14648354768753,0.0502125,0.0484
448,11.843119141459464,11.774194688796998,0.0495375,0.05115
449,6.9413591092824936,6.590165724754334,0.0398875,0.0401
450,6.150613089799881,6.234067206382751,0.0429375,0.0418
451,4.584613885283471,4.695590898990631,0.0402375,0.03985
452,4.555310760140419,4.571125543117523,0.040375,0.03985
453,4.560750650167465,4.566073964834214,0.0505875,0.0487
454,10.666649619340896,10.53540671467781,0.039975,0.04055
455,6.572393450140953,6.313007116317749,0.0505,0.04865
456,4.2305407500267025,4.304828623533249,0.0513125,0.0532
457,7.303973267674446,7.024805223941803,0.0513,0.05265
458,6.266908175945282,6.204565750360489,0.0508875,0.0524
459,5.26035326063633,5.198614404201508,0.0506125,0.04885
460,6.405815910100937,6.44530997633934,0.0391375,0.0393
461,6.6824474495649335,6.539038724899292,0.0391875,0.03905
462,5.451383378505707,5.607948721647262,0.050375,0.0486
463,5.597408145070076,5.683162499666214,0.039825,0.03925
464,5.293990079164505,5.199206146001816,0.04475,0.0451
465,5.263853316307068,5.407201446294785,0.04485,0.0454
466,4.446725798249244,4.454931416511536,0.03945,0.03955
467,4.854329169988632,5.007761913537979,0.05095,0.0526
468,5.24808231651783,5.46020859003067,0.05025,0.04845
469,4.811640627980232,5.111651217937469,0.0397375,0.0405
470,4.553121892213821,4.6407557964324955,0.0504875,0.04885
471,5.281130209565163,5.181258343458175,0.044025,0.04515
472,8.119478217959404,8.680995479822158,0.050475,0.0488
473,5.802398276329041,5.906550991535187,0.04105,0.03965
474,4.757642144560814,4.803984289169311,0.0410375,0.0398
