Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
413,1.9451869216561317,1.9693213838338852,0.543325,0.5378
414,1.9205237579345704,1.9462994152307511,0.544175,0.5412
415,1.9952482774853706,2.0141966599225998,0.524225,0.5212
416,2.040012584924698,2.06851420879364,0.5443125,0.54
417,1.96157789260149,1.9870485585927964,0.5454375,0.53935
418,1.9439937669038772,1.9726589769124985,0.5479,0.54445
419,2.0027070689201354,2.0272411054372785,0.5302875,0.5272
420,1.9660099771618844,1.9928961926698685,0.539175,0.5355
421,1.93619204133749,1.9614101016521455,0.5445875,0.5417
422,1.9141346368193626,1.9410982513427735,0.548775,0.5474
423,1.940651647746563,1.9725574690103531,0.5477125,0.5445
424,2.121219374835491,2.1426239663362505,0.502875,0.49885
425,2.039183629155159,2.063289344906807,0.5372875,0.53335
426,1.9940265062451363,2.021928008198738,0.5388125,0.53405
427,1.9505900543928147,1.9763489222526551,0.541825,0.53795
428,1.983954964876175,2.009029486179352,0.536575,0.5339
429,2.044340343475342,2.067678496837616,0.522275,0.5189
430,1.9558631294965745,1.9792847388982773,0.5426625,0.5389
431,1.9395942378044129,1.9695480060577393,0.552975,0.54605
432,1.9667904001474381,1.9877928286790847,0.5424,0.54025
433,2.0212403112649917,2.0427653390169143,0.5398,0.53875
434,2.0221301352977754,2.0476585817337036,0.543675,0.53995
435,1.962382062971592,1.982378173470497,0.536475,0.53425
436,1.969125196635723,1.9863655704259873,0.54185,0.53825
437,1.9548509705066681,1.9789867466688156,0.5446875,0.54035
438,1.9462088853120805,1.9696757382154464,0.543525,0.5414
439,1.9456559965014457,1.9706771630048752,0.5465875,0.5418
440,1.9890878656506539,2.0120907086133957,0.5361375,0.5318
441,1.9644149127602577,1.9900407302379608,0.5418625,0.5387
442,1.9448231849074364,1.9673973029851914,0.5433375,0.54045
443,1.9567626589536666,1.983247882127762,0.546825,0.544
444,1.9613204652071,1.9852661097049713,0.5414375,0.537
445,2.0140568405389785,2.0424858206510543,0.5389875,0.5344
446,1.9695286133885384,1.9978359055519104,0.54465,0.54245
447,1.9745889914035797,2.0020745730400087,0.543825,0.541
448,1.984148623049259,2.01557688832283,0.548,0.54515
449,1.9887630924582482,2.015768896341324,0.5416,0.53875
450,1.9289679452776909,1.9593240934610368,0.54975,0.5465
451,1.9587290489673614,1.9874405980110168,0.5490125,0.54455
452,1.945906953215599,1.9744415509700775,0.549825,0.5491
453,1.964016157090664,1.9873865497112275,0.5454125,0.5428
454,1.9300037696957588,1.957221794128418,0.5515625,0.55
455,1.9341135585308076,1.9580805557966232,0.5483,0.54505
456,1.9313360241055488,1.9552518272399901,0.5518125,0.5478
457,2.061224056482315,2.086447398066521,0.5429125,0.5388
